id,title,description,url
4922,"milli hakimiyet park redevelopment process (kadiköy, istanbul, turkey)","when locals expressed concern over a park's redevelopment, the municipality pursued a participatory approach to its design and development. through a community meeting and focus-groups, a mutually-acceptable outcome was reached between locals and officials.",https://participedia.net/case/4922
4923,regulations.gov,"regulations.gov is designed to facilitate public access to federal regulatory content. it provides a platform for members of the public to access and comment on the regulatory documents of participating agencies, which are normally published on the federal register.",https://participedia.net/case/4923
4924,information intermediary initiative: western pennsylvania regional data center,"the w pennsylvania data center is a community information intermediary, providing the technological and legal infrastructure necessary for open data sharing and use between public institutions, citizens, academics, and civil society groups. ",https://participedia.net/case/4924
4926,smart chicago,"chicago's 'array of things' is a collaborative effort among leading scientists, universities, local government, and communities to collect real-time data on the city’s environment, infrastructure, and activity for research and public use.",https://participedia.net/case/4926
4927,ilion teen municipal council: living together in a multicultural world (2015),"part of europe's annual local democracy week, the 1st teenagers' municipal council brought students from five local high schools to debate multiculturalism and its impact on the city. debate followed the format of a municipal council meeting using robert's rules of order.",https://participedia.net/case/4927
4928,city hall to go,,https://participedia.net/case/4928
4930,rio braga project: participatory environmental action for the protection and enhancement of rio este,"the rios project started in spain in 1997 and the municipality of braga joined in 2015. the city council of braga challenged citizens to assume the role of kingfisher to help clean up the east river, which runs through the city.",https://participedia.net/case/4930
4931,brazil's prison system: the first national meeting of community councils (2012),"the first national meeting of community councils sought to advance the perspectives of the councils, promote national articulation on common guidelines for control and social participation in criminal execution and expand the counselors' view on public policies.",https://participedia.net/case/4931
4936,west pokot county participatory budget hearings (kenya),west pokot is amongst the top ten marginalized counties in kenya with a poverty rate of 68.7%. participatory budgeting is empowering residents to take control of budgetary decisions and to realize their development needs and priorities.,https://participedia.net/case/4936
4941,cascais participatory budget in portugal (2010-2016),"cascais started in 2016 the sixth year of the op, having been highly successful since the first edition. the good results have been interpreted as a product of the design, the participants' ability to mobilize, and the credibility of the process with public opinion.",https://participedia.net/case/4941
4942,"informal participation in lango sub-region, northern uganda","ordinary people in northern uganda participate in informal settings on a daily basis, away from the gaze of those in power. informal settings allow people to speak their minds with their friends and family, exploring the legitimacy, potential, and power of their concerns.",https://participedia.net/case/4942
4947,"the first fórum dos cidadãos citizens' assembly (lisbon, portugal)",the first citizens' assembly organized by the non-profit citizens' forum (fórum dos cidadãos) in lisbon deliberated a proposal to 'improve communication between citizens and politicians.' the outcomes were communicated to politicians and members of the public. ,https://participedia.net/case/4947
4949,women's radio listening groups in kenya,kenya's radio listening groups and radio programmes promote gender equality and women's empowerment by disseminating the information necessary for women to claim their rights as citizens and to claim access to government services.,https://participedia.net/case/4949
4953,"""interaction of the three cooperatives"" and the innovation of social governance",,https://participedia.net/case/4953
4958,community based health insurance in ethiopia,"community based health insurance schemes partially fulfill the ethiopian government's long term goal of improving healthcare by mobilizing domestic resources, improving access to healthcare services, and increasing the quality of services provided.",https://participedia.net/case/4958
4959,participatory forest management in ethiopia: bonga case study,"now formally recognized by the state, the practice of participatory forest management in bonga has decentralized specific property rights from the state to the community, devolved the administration of forest resource sustainability, and minimized deforestation.",https://participedia.net/case/4959
4960,the ghanaian women’s manifesto movement,,https://participedia.net/case/4960
4961,"facebook, mamfakinch, and the february 20 movement in morocco","using facebook and the citizen-led online open access site 'mamfakinch', activists organized a broad based movement in morocco on february 20, 2011. the online spaces acted as a safe public sphere, allowing activists to deliberate and coordinate their actions. ",https://participedia.net/case/4961
4962,implementation of the makueni county participatory budgeting framework (fy 2015-2016),"suffering from elite capture and low representation, makueni county developed and implemented a new framework for participatory budgeting focusing on the village and sub-ward levels. the new framework has increased participation and representation of lower-class individuals.",https://participedia.net/case/4962
4967,"participatory budgeting in lisbon, portugal","the lisbon city council adopted participatory budgeting on july 9th, 2008. from 2008 to 2016 – 5,570 proposals were submitted, 1829 of them were selected and a total of 31, 205,688.00 euros have been allocated to 105 projects. the program is ongoing.",https://participedia.net/case/4967
4969,"chuangyehuayuan's residents’ participation in neighborhood governance (shenzhen, china)",chuangyehuayuan residents independently set up a democratic and deliberative “lou zhang (building manager) association” to make collective decisions about the neighbourhood. ,https://participedia.net/case/4969
4970,"we are molenbeek ""wam1080"" (brussels)","we are molenbeek (wam1080) was a citizens' panel on radicalization and community reconciliation. discussions encompassed the causes of radicalization, preventative measures, and current and future approaches to integration. ",https://participedia.net/case/4970
4971,the mazdoor kisan party & the hashtnagar peasant movement (1970-77),"led by the mazdoor kisan party, peasants campaigned for landlords to implement tenancy law and rent control. the movement was successful, empowering those involved and forcing the state apparatus and government to become more accountable to the demands of the peasantry.",https://participedia.net/case/4971
4972,developing a framework for the ruhr region's energy transition ,"part of the joint ""energy transition ruhr"" project, this initiative focused on creating a framework to guide energy transition at the municipal level taking into account local social and cultural circumstances. ",https://participedia.net/case/4972
4973,framework program for the implementation of the energy transition in the municipalities of the ruhr area,,https://participedia.net/case/4973
4975,"“a peoples democracy”: the citizens energy manifesto, ghana 2016","in july of 2016 the african center for energy policy ghana launched a campaign and series of regional forums to demand democratic, accountable governance of the energy sector. the resulting manifesto was published before the national election to influence candidate platforms. ",https://participedia.net/case/4975
4982,the republics of coimbra (repúblicas em coimbra),"the repúblicas are community houses for coimbra university students whose history dates back to the 14th century. the houses have played an important role in the civic life of the university and its students, acting as political collectives and spaces of community organization. ",https://participedia.net/case/4982
4996,the decentralization of malawi's political system,"beginning in 1995, malawi's process of decentralization faced a lack of state legitimacy and serious financial constraints. in 2005 the government began to incorporate traditional leadership to achieve the participatory outcomes that decentralization had intended to produce.",https://participedia.net/case/4996
4998,"public debate termoli 2020: let's change the face of the city, together [english]",,https://participedia.net/case/4998
5005,"the tap gas pipeline project in puglia, italy","a participatory process on the trans adriatic pipeline (tap) project in puglia. the participants in the open public debate had a generally negative perception of tap, but it is ultimately still under construction.",https://participedia.net/case/5005
5006,the makoko sustainable regeneration plan,"a multi-sector program to regenerate makoko’s public services. based on uk models of neighbourhood management, the process improves community infrastructure and local urban governance and participation.",https://participedia.net/case/5006
5008,"participatory budgeting in paris, france","the participatory budget in paris is the largest ever implemented in the world. this case is notable for its scale and scope, for its reliance on digital technology, and the sociopolitical context: a city which has historically given little room for citizen participation.",https://participedia.net/case/5008
5009,marinaleda: a self-managed village,"when the mayor was elected in 1979, he established a participatory democracy based on direct citizen action within marinaleda. all decisions are taken during general assemblies, there is a participatory budget, and the housing is self-built.",https://participedia.net/case/5009
5015,"les amies du parc des gorilles: collectively reappropriating the marconi-alexandra sector (montreal, canada)",les amies du parc des gorilles brings together residents of the petite-patrie district of montreal who wish to collectively re-appropriate land in the marconi-alexandra sector to restore an urban natural space and develop a landscaped public park.,https://participedia.net/case/5015
5017,"un jardin pour tous: a self-shared space (montreal, canada)","the garden for all aims to obtain local and experimental food production, while respecting natural cycles and saving energy, and thus create a self-shared space.",https://participedia.net/case/5017
5029,the place shamrock public consultation,a public consultation conducted with different users to identify their needs and expectations vis-à-vis shamrock square. the permanent project which was inaugurated in 2018 reflects the expressed wishes.,https://participedia.net/case/5029
5032,the national system of development councils in guatemala (sistema nacional de consejos de desarrollo - siscode),"the sistema nacional de consejos de desarrollo (siscode) is the main means of participation of the mayan, xinca and garífuna and non-indigenous populations in public management to carry out the democratic development planning process.",https://participedia.net/case/5032
5034,new orleans citizen participation program,"one of just a few citizen participation programs in the united states, the new orleans cpp model was, itself, created through a participatory process. the cpp offers a 'top layer' of communication between existing governing structures and neighbourhood associations. ",https://participedia.net/case/5034
5036,the kahnawake community decision making process,"the mohawk council of kahnawake implemented a system of governance based on consensus decision-making called the community decision making process (cdmp), as both a declaration of sovereignty and as a refusal of colonial forms of governance. ",https://participedia.net/case/5036
5037,edmonton citizens' jury on internet voting,"a citizens' jury process was used by the city of edmonton and the university of alberta in order for local officials to evaluate the possibility of using internet voting in future municipal elections, starting with a 2013 pilot project.",https://participedia.net/case/5037
5038,jato spazio idee [italian],,https://participedia.net/case/5038
5041,arma your redemption: participatory staging project for the station of piscinola - scampia (naples) [italian],,https://participedia.net/case/5041
5050,"einhorn-tunnel citizen dialogue, schwäbisch gmünd, germany",a citizen dialogue on the biological and environmental effects of engine exhaust from the einhorn tunnel. the results of the consultation helped inform the decision not to install air filters. ,https://participedia.net/case/5050
5061,strategies for citizen participation in kressbronn,,https://participedia.net/case/5061
5063,citizen dialogue group for suspension bridge planning in rottweil 2016,"a cross-section of citizens were gathered in order to deliberate the city of rottweiler's plans for a suspension bridge. the dialogue group formulated recommendations for the municipal council, and a referendum on the bridge passed with about 72 percent of valid votes cast.",https://participedia.net/case/5063
5070,user survey on kikuz / kita raiteberg 2016,"with the renovation and expansion of the children's cultural center (kikuz) in konstanz, educational, cultural and leisure activities could be expanded. after the renovation, a new day care center (kita rebberg) was established, and a survey was conducted on these developments.",https://participedia.net/case/5070
5071,participatory development of the mission statement for tengen 2030,"in 2017, the city of tengen 2030 was adopted as a model after a year of development. it features development goals as well as concrete projects and measures. participation does not end with the adoption of the mission statement; an annual event will be held to report on the implementation status and make changes.",https://participedia.net/case/5071
5072,"participatory renovation of the eichendorff school in gottmadingen, germany",,https://participedia.net/case/5072
5073,strategy and planning workshop with the youth council engen,,https://participedia.net/case/5073
5074,allensbach citizens' dialogue on the future,"a citizens' dialogue held in allensbach, germany, the initiative ""wie lebst du morgen"" (how will you live tomorrow?) involved citizens discussing the future of their city.",https://participedia.net/case/5074
5075,egg 2030 - shaping together,"facing an influx of new immigrants and refugees, the ""egg 2030 - shaping together"" event aimed to engage citizens in deliberation on how to successfully integrate this new population into the village community of egg, germany.",https://participedia.net/case/5075
5084,deliberations with ontario citizens on mammography screening,"four public deliberations were organized by mcmaster university to study public knowledge, awareness, and perceptions of mammography screening. ",https://participedia.net/case/5084
5090,consultation on canada's national security and bill c-51,"a country-wide engagement with citizens, stakeholders, and experts on issues related to national security and the protection of rights and freedoms. feedback from the consultations helped inform changes to national security policy and the 2015 anti-terrorism act (bill c-51). ",https://participedia.net/case/5090
5091,online consultations on canada's cyber security ,a 2-month consultation to review existing measures to protect canadian citizens and critical infrastructure from cyber threats. three twitter chats were held and an online portal was opened for citizens to discuss the security and economic dimensions of canada's digital future.,https://participedia.net/case/5091
5092,public review of canada's environmental assessment process,"an extensive review of canada's environmental assessment process including hearings with an expert panel, an open public commenting period, and a government-led engagement with stakeholders and indigenous groups. ",https://participedia.net/case/5092
5093,public review of canada's international assistance policy,"beginning may 18, 2016, global affairs canada undertook an international public consultation on its international assistance policy and funding framework. over 15,000 people were consulted in over 65 countries. ",https://participedia.net/case/5093
5094,"wing civil parish neighbourhood plan (buckinghamshire, uk)","passed by parliament in 2011, the uk localism act devolved power over planning and development to community and local governments. the civil parish of wing used the localism act's provisions to undertake a series of public consultations on the neighbourhood's development plans. ",https://participedia.net/case/5094
5099,the digital democracy project,digital democracy was an initiative aiming to improve government transparency for residents of california as well as media by providing access to state legislative hearings and debates online. ,https://participedia.net/case/5099
5100,southampton youth forum (2016-present),the southampton youth forum provides a platform for young people (aged 13-25) to influence the city’s legislative agenda through campaigns that seek to shape both the direction of policy and its implementation to ensure that it works as efficiently as possible for youth.,https://participedia.net/case/5100
5101,participatory budgeting as prisoner reintegration,"a canadian non-profit organization dedicated to prisoner reintegration used participatory budgeting to introduce current and former prisoners and community members to small-group deliberation, decision-making, and voting on the allocation of 5% of the organization's budget.",https://participedia.net/case/5101
5102,interactive community consultations on austin's public engagement strategy,"a month-long consultation including a 'virtual' town hall on the future of austin city council's public engagement strategy. in-person and remote/virtual channels of participation were used to allow maximal public interaction, deliberation, and real-time feedback.",https://participedia.net/case/5102
5104,uk referendum on the parliamentary voting system (2011),"the replacement of 'first-past-the-post' with the 'alternative-vote' system of parliamentary election was put to referendum in may 2011. 42% of uk citizens took part, 67.9% of whom voted 'no'. the alternative-voting process was thus rejected by parliament two months later. ",https://participedia.net/case/5104
5105,the trussel trust ‘more than food’ programme (england),"the mtf programme recognizes poverty as a complex social problem. beginning in 2014, the initiative supports people in a variety of ways including money management, basic cooking and nutrition skills, and holiday clubs for children.",https://participedia.net/case/5105
5106,the proposed citizens' assembly on australian climate change policy,"plans for a citizens’ assembly were drawn up in 2010 to consult with citizens on australia's climate change policy. designed as a participatory method of policy formulation, the assembly was abandoned and replaced with a panel of experts.",https://participedia.net/case/5106
5107,morris area rural climate dialogues ,"the first local event in a state-wide public dialogue initiative, the morris area climate dialogue used the citizens' jury method to educate residents about the local effects of climate change and to encourage collaboration and reflection on  collective action. ",https://participedia.net/case/5107
5108,scottish independence referendum 2014,"on the 18th september 2014 scottish residents voted in a legally binding referendum on their country's independence from the uk. unlike many referenda, a citizens were engaged in dialogue and education in the months leading up to the vote. the 'no' vote won 55.3% to 44.7%. ",https://participedia.net/case/5108
5109,debating uk education reform: model westminster event 2014,a one-day deliberative event convened by uk non-profit model westminster to allow youth ages 19-21 to debate proposed reforms to the education system. the views and opinions voiced throughout the event were collated into a report presented to the british cabinet.,https://participedia.net/case/5109
5110,world wide views' global consultation on biodiversity,"in 2012, the wwv consultation on biodiversity involved over 3000 participants over 34 citizen consultations in 25 countries on the same day. the consultation was part of wider citizen participation project to identify and ensure public opinion is considered by policy makers.",https://participedia.net/case/5110
5111,uk regional police independent advisory groups ,independent advisory groups provide the hampshire constabulary with feedback on how best to serve their communities. the groups are made up of independent citizen volunteers who meet regularly to discuss issues of policing and law enforcement.,https://participedia.net/case/5111
5112,"conversation corps austin, tx",the conversation corps initiative trains community members to facilitate open dialogues on topics and issues identified by three public agencies as worthy of public input. the feedback generated during dialogues is transmitted to decision-makers who use it to inform policy.,https://participedia.net/case/5112
5114,uk election watch 2017: collaborative fact-checking to combat 'fake news',"a collaboration between ngos first draft news and full fact to 1) monitor and identify news items and sources, and 2) verify those news items and provide the public and news media with up-to-the-minute analysis and reports of their veracity. ",https://participedia.net/case/5114
5115,"ontario ""budget talks"" participatory budgeting (2015- )","begun in 2015, ontario's budget talks is a participatory budgeting program that allows citizens to propose and vote on various public projects. the process was changed in 2017 to include deliberative workshops. ",https://participedia.net/case/5115
5117,somaliland constitutional referendum,a national referendum on a constitution which affirmed somaliland's independence as a democratic state with a multiparty political system. the referendum passed with 97% of the vote and the new constitution was adopted but not recognized by somalia or international bodies.,https://participedia.net/case/5117
5118,microfinance in uganda,microfinancing has been used for development purposes in uganda since 2000s. the alternative system of funding was pursued as a way to avoid flawed top-down development strategies and to empower people in a country not yet able to compete in international markets. ,https://participedia.net/case/5118
5120,2017 budget talks ontario,the third year of ontario's participatory budgeting programme allowed citizens to propose and vote on five projects to be granted a share of $5 million. the process saw,https://participedia.net/case/5120
5121,"plaine commune transportation health impact assessment (paris, france)",individuals living near or with the potential to be affected by the large transportation extensions were invited to a series of focus groups by the plaine commune in paris. the initiative was successful in identifying the wishes and health concerns of the commune's population.,https://participedia.net/case/5121
5122,"participatory budgeting in merced county, california","a county-wide participatory budgeting initiative that failed to take off and ended up only being implemented in one district. despite the lack of confidence expressed by other city officials, the supervisors of district 2 went ahead with the public budget which was successful. ",https://participedia.net/case/5122
5123,tennessee's long-range transportation plan,"facing a coming budget deficit, the tennessee department of transportation pursued multi-method communication and strategy development between the public, stakeholders, and officials. the resulting plan covers 8 policy areas and takes local- and regional-level needs into account.",https://participedia.net/case/5123
5124,"coffee cup revolution (vancouver, canada)","the annual coffee cup revolution is community-led and run by low-income residents. the event includes a pop-up recycling depot, roundtable discussions, and awareness raising around issues of sustainable living, green waste disposal, and economic inclusion.",https://participedia.net/case/5124
5125,tides of change: cormorant island economic development plan,"an inclusive, comprehensive economic development plan written for residents, by residents through a year-long series of public consultations and community engagements. the resulting plan effectively synthesized community visions into short- and long-term policies and strategies. ",https://participedia.net/case/5125
5126,águeda participatory budget (portugal),a participatory budgeting initiative implemented following other citizen engagement projects both in the city of agueda and in other cities across the country. the scheme was introduced in 2015 and has been running ever since. participation is both in-person and online. ,https://participedia.net/case/5126
5127,public participation in the anthemountas river basin management plan,"a project of public participation in water governance in greece, on managing the anthemountas river basin, under the wfd provisions and the funding of eu life programme. ",https://participedia.net/case/5127
5128,public hearings on the termination of anencephalic fetuses ,"before legislating on the issue, public hearings were held to allow citizens and stakeholders to testify and present information on the termination of anencephalic fetuses. it is unclear if the hearings had any effect on policy making. ",https://participedia.net/case/5128
5129,2013 federal supreme court public hearings on campaign financing (brazil),"public hearings convened by the supreme court to determine the constitutionality of electoral donations per legal person, the limit imposed on said donations, and use of donations during campaigning. the results had little obvious influence on the final vote in the legislature.",https://participedia.net/case/5129
5131,first national conference on public security (brazil),"2009 saw the first of an ongoing series of national conferences on public security policy and management. the participatory forum allowed for citizens, civil society organizations, and private professionals to interact and collectively inform public security policy. ",https://participedia.net/case/5131
5132,"regional forums of the elderly, northwest belo horizonte (brazil)","regional forums are held for members of municipal councils for the elderly to discuss and debate issues of aging and social assistance with civil society representatives, elected officials, and service providers. the forums allow information and opinion sharing but little else.",https://participedia.net/case/5132
5133,"dahlia campus for health & well-being (denver, colorado)","a citizen engagement initiative, ‘the dahlia project’ included in-depth public consultations on the development of a new mental health centre after local residents protested against the construction. the center continues to pursue local partnerships and capacity building. ",https://participedia.net/case/5133
5147,energy transition north rhine-westphalia (2015-2017),a research initiative to plan and implement various participatory processes to direct north rhine-westphalia's transition to clean energy. ,https://participedia.net/case/5147
5151,"the democracy project: youth participation and democratic education (burnaby, british columbia)",a youth-led project which allowed a group of high school students to become more democratically involved in the regional school board. the project changed the way high-level school decision are made by including student representatives in the process. ,https://participedia.net/case/5151
5152,enertransruhr: cultural mapping of the ruhr region energy transition,"the enertransruhr project analyses and develops strategies for germany's transition to clean energy with a focus on increasing energy efficient buildings in ruhr region cities like bottrop, dortmund, and oberhausen.",https://participedia.net/case/5152
5161,zapatista school,"the escuelita zapatista is a path of education from below in which thousands of people from all over the world have been able to share, together with the indigenous zapatistas, forms of participation aimed at the collective exercise of the principles of autonomy and democracy.",https://participedia.net/case/5161
5164,"ict facilitation of citizen participation, open government, and public service delivery in madrid","an initiative to make madrid a 'smart city': one where citizens are digitally connected with each other, with elected officials, and with public services through various ict platforms and devices. goals include increased democratic participation and government responsiveness. ",https://participedia.net/case/5164
5166,citizens' assembly on brexit,"in 2017, a two-weekend citizens' assembly on post-brexit eu relations was attended by a representative sample of uk citizens. the deliberations provided invaluable insight into public opinion on the issue for use by researchers and policy makers.  ",https://participedia.net/case/5166
5168,british columbia electoral reform process (2002-2005),"attempts to reform the canadian province of british columbia's electoral system involved educational outreach, a citizen's assembly to determine the best alternative to the current first-past-the-post system, and public hearings, culminating in a popular referendum. ",https://participedia.net/case/5168
5169,british columbia referendum on electoral reform (2005),"on may 17, 2005, a referendum was held in british columbia on whether the recommendation of the citizens' assembly on electoral reform to replace the first-past-the-post electoral system with single transferable vote should be adopted. it failed to achieve the supermajority required.",https://participedia.net/case/5169
5172,climate initiative essen: building an active climate culture,"winner of the german ministry for education and research ""energy-efficient city"" competition, the initiative promotes environmental conservation in essen through bottom-up, participatory action by private companies and civil society groups.",https://participedia.net/case/5172
5174,valle d'aosta water protection plan [italian],,https://participedia.net/case/5174
5176,"engaging youth in municipal youth policy development (santa, northwest cameroon)","between 2010 and 2015, youth leaders were engaged in a process to develop a municipal youth policy in santa, northwest cameroon, as a means to promote greater youth voice and participation in municipal governance and decision making.",https://participedia.net/case/5176
5182,africa i-parliaments action plan,africa i-parliaments is a set of united nations initiatives and projects designed to enable african parliaments to facilitate democracy and good governance through technology applications.,https://participedia.net/case/5182
5186,participatory budget 2016 - municipality of rivalta di torino [italian],"fourth 2016-2017 edition of the participatory budget of rivalta di torino (20,000 inhabitants). the initiative was initiated by the rivalta sostenibile civic list in 2013 but in the elections of june 2017 the list was replaced by the coalition of the democratic party.",https://participedia.net/case/5186
5187,seeking the meaningful inclusion of people with disabilities: hearts & hands’ path process in l’arche antigonish (nova scotia),people with and without intellectual disabilities used the “planning alternative tomorrows with hope” technique to rethink the hearts & hands community arts program and to increase the engagement of people living with disabilities in community decisions.,https://participedia.net/case/5187
5189,palmaria nel cuore [italian],,https://participedia.net/case/5189
5190,kenya youth manifesto,"kenyan youth have been largely excluded from meaningful political participation in the past so, leading up to the 2017 general elections, a manifesto was collaboratively written to outline the views of the nation's youth and demand the establishment of a national youth policy.",https://participedia.net/case/5190
5192,switch. reuse of abandoned spaces. new ideas to change perspective [switch. reusing abandoned places. new ideas to change perspectives],,https://participedia.net/case/5192
5194,something new on the western front - social cohesion in west pavia],,https://participedia.net/case/5194
5196,the women’s advisory platform: promoting gender-inclusive governance in juaboso district (ghana),"in 2013, netright facilitated the creation of the women’s advocacy platform by training and supporting women in the juaboso district to lead advocacy for greater representation and gender responsiveness in local and district-level governance and development planning.",https://participedia.net/case/5196
5197,house of commons and citizenship workshops],,https://participedia.net/case/5197
5199,participatory planning germany's nuclear waste disposal strategy,"facing the need for a suitable location for its nuclear waste disposal, germany undertook a process of open public discourse, critique, and participation. by using a participatory democratic approach, stakeholders hoped to legitimize the final decision and preempt disagreement. ",https://participedia.net/case/5199
5200,"people's initiative on direct democracy, participation and political education in bolzano [citizens' initiative for a law on direct democracy, participation and political education in bolzano]",,https://participedia.net/case/5200
5204,forum of common goods and solidarity economy of friuli venezia giulia [fvg commons and inclusive economy forum],,https://participedia.net/case/5204
5206,circularicity: civic crowdfunding for the circular economy,circularicity is a participatory process initiated by the municipality of capannori to involve citizen and stakeholder collaboration in respect of the circular economy and sustainability. five selected projects were partially financed through crowdfunding.,https://participedia.net/case/5206
5209,european awareness scenario workshop initiative,the european awareness scenario workshop was a european commission initiative used to examine innovative projects in the european context.,https://participedia.net/case/5209
5211,european local democracy week,the european local democracy week is an annual event held in eu member countries to foster civic and political engagement by promoting the knowledge of local democracy and the idea of democratic participation at a local level. ,https://participedia.net/case/5211
5212,security and development for fontivegge and bellocchio areas in perugia [security and development for fontivegge and bellocchio areas in perugia],,https://participedia.net/case/5212
5213,habitat conservation planning in the u.s.,"section 10 of the endangered species act allows for the creation of partnerships between public and private sectors and among government agencies to balance the need for environmental conservation with the need for construction, development, and other land use. ",https://participedia.net/case/5213
5215,ethiopian qero management of the gaussa-menz grasslands,"a collaborative, participatory form of environmental sustainability and conservation based on an indigenous system of governance. the system's use allows for a decolonization of the regulation and management of the traditional lands of local, indigenous residents. ",https://participedia.net/case/5215
5217,sustainable urban mobility plan of perugia [sustainable urban mobility plan of perugia city council],,https://participedia.net/case/5217
5219,participatory budgeting of ceprano council],,https://participedia.net/case/5219
5222,pacc abruzzo - climate change adaptation plan of abruzzo region [climate change adaptation plan of abruzzo region],,https://participedia.net/case/5222
5225,public participation on migration policy in the puglia (apulia) region,"the participatory process ""migrazione condivisa e sostenibile (mics)"" (translated: shared and sustainable migration) engaged input from citizens, associations, trade unions, and stakeholders in the immigration sector, for drafting the region's 2016-2019 migration policy plan.",https://participedia.net/case/5225
5228,people's policy on childrens' wellbeing,a collaborative approach to policy making around the issue of child welfare and the foster system. this was the first use of the people's policy method which attends to build legislation from the bottom-up: from citizen to government.,https://participedia.net/case/5228
5231,ventaglieri social park. participation changes naples [ventaglieri social park. public participation changes naples],,https://participedia.net/case/5231
5232,women's mediation training great lakes & horn of africa region ,,https://participedia.net/case/5232
5234,particip @ ctivi. the confrontation that multiplies ideas. palermo [active-participation. debate multiplies ideas],,https://participedia.net/case/5234
5236,municipal urban plan of olbia [olbia local plan],"a participation process to support the stages of elaboration of the municipal urban plan, aware of the need for an important communication investment and mobilization of the local community, in order to adequately share and legitimize the plan.",https://participedia.net/case/5236
5239,"community justice boards in pima county, arizona","cjb volunteers work with the pima county attorney's office. the program uses restorative justice techniques as an alternative to prosecution for 1st and 2nd-time, non-violent, juvenile offenders, bridging the gap between victims and offenders, and focusing on rehabilitation. ",https://participedia.net/case/5239
5241,re-designing el nudillo intersection - san diego,"the concept of el nudillo was created during two workshops held in 2017 in east village san diego last year. el nudillo—spanish for ""joint"" or ""knuckle""—is where 14th street ends at the trolley tracks on commercial street, just at the intersection of national avenue.",https://participedia.net/case/5241
5242,pb squared: organizational participatory budgeting,"each year, the participatory budgeting project allows all of their donors to allocate a portion of their donations using participatory budgeting.",https://participedia.net/case/5242
5246,community-university rain gardens on vancouver’s north shore,citizens and university students are collaborating to design and build demonstration rain gardens to engage the public in learning the ecological and aesthetic value of this kind of green infrastructure. ,https://participedia.net/case/5246
5248,"gender-responsive participatory budgeting in wenling, china",efforts were made by the wenling municipal government for transparency and women's participation in the budgeting process.,https://participedia.net/case/5248
5281,los angeles metro purple line extension,"a  comprehensive public engagement strategy starting in 2008, consisting of townhalls, online discussion boards, and a media campaign in order to make the purple line expansion process more inclusive and transparent.",https://participedia.net/case/5281
5282,informed citizen akron: ohio citizens' jury on issue-based media coverage in the 2016 presidential election,this initiative in ohio uses citizens juries and poll data to better adapt the media coverage of presidential elections to cover the issues most important to citizens.,https://participedia.net/case/5282
5283,"san casciano val di pesa community mobility network, italy","in san casciano val di pesa, italy, local residents and community organizations co-designed a more inclusive public transportation network.",https://participedia.net/case/5283
5284,landlord guarantee pilot program boston,"a mayoral initiative which aims to provide permanent housing to homeless individuals and families by providing them with financial support and incentivizing landlords through offering a guaranteed fund of up to $10,000 in the event that any losses are incurred.",https://participedia.net/case/5284
5285,"gender responsive and participatory budgeting in penang, malaysia","through local councils and nonprofits, organizers developed an inclusive, gender-responsive participatory budgeting project that led to concrete changes in two local housing projects. ",https://participedia.net/case/5285
5287,foodborne chicago,"chicago uses social media, twitter in particular, to track and share information on food-borne illnesses.",https://participedia.net/case/5287
5290,"lower main regional water forum in bavaria, germany","the lower main regional water forum is a process of stakeholder participation concerning policies for managing the lower main river sub-basin in bavaria, germany. begun in 2005 and organized by the bavarian environment agency, the forum consists of one, 3-hour meeting each year.",https://participedia.net/case/5290
5293,the vancouver bubble,"the vancouver bubble is an inflatable pop-up installation produced by the vancouver design nerds to transform public spaces into ""citizen spaces"" by acting as a platform for community engaged programming and dialogue.",https://participedia.net/case/5293
5299,"2016 collective intelligence for democracy workshop (medialab-prado's participalab, madrid)",an annual event that invites multidisciplinary teams to create digital prototypes for the facilitation of collective intelligence and public participation. the 2016 workshop drew participants from 30 countries who collaborated on 8 new technologies. ,https://participedia.net/case/5299
5300,early court jury cases,"in modern democracies, serving on a jury is the most common form of institutionalized public participation outside of voting. due process and trial by a jury of one's peers are both central democratic principles.",https://participedia.net/case/5300
5303,calgary community engagement on school transportation budget,"the calgary board of education, facing limited funding, reduced student transportation services. after community opposition, the cbe and a consultant led a community engagement process to educate the public on the issue and receive input on the community’s budgeting priorities.",https://participedia.net/case/5303
5304,occupy vancouver's use of the spokes council,occupy vancouver's spokes council was developed through a democratic process of five work groups. ,https://participedia.net/case/5304
5313,early cabildos abiertos cases,"cabildo abiertos are central and south american ""open town councils"". this case entry includes examples of its use since the beginning in the 16th century. ",https://participedia.net/case/5313
5316,the irish citizens' assembly,"established in 2016, the citizens' assembly is a permanent, deliberative body of 100 randomly selected citizens who collect public opinion, debate, and provide recommendations on the topics outlined in its founding documents and, later, by members of parliament and the public.",https://participedia.net/case/5316
5317,the 1st sitting of the irish citizens’ assembly: the eighth amendment,the assembly met across five weekends to deliberate the country’s 8th constitutional amendment which defends the right to life. the assembly’s recommendations by majority vote were essentially to repeal or replace the amendment.,https://participedia.net/case/5317
5318,the 2nd sitting of the irish citizens' assembly: responding to an ageing population,"the irish citizens assembly of 2016 examined several key issues facing ireland. held over two weekends, the assembly examined and deliberated how ireland would best deal with the challenges and opportunities presented by ireland’s ageing population.",https://participedia.net/case/5318
5320,better reykjavik: iceland's online participation platform,better reykjavik is an online participatory social network built using the 'your priorities' web application. it allows registered users to post ideas in topic-specific message 'communities' created by the city on topics such as open consultations and participatory budgeting. ,https://participedia.net/case/5320
