id,title,description,url
4940,pass it on,'pass it on' is a simple educational technique used by teachers to expand the scope of their instruction. use of this technique sees teacher encourage their pupils to 'pass on' their new knowledge through various means such as role modelling. ,https://participedia.net/method/4940
4951,participatory education,participatory education is a method where students are given the opportunity to engage in the process of determining their curriculum so as to incorporate their learning goals into the activities they partake in while promoting involvement in democratic decision-making.,https://participedia.net/method/4951
4980,liquidfeedback,liquidfeedback is an online proposition development and decision-making tool which seeks to operationalize the 'liquid democracy' method of governance.,https://participedia.net/method/4980
4981,adhocracy (software),"adhocracy is an open source software based on the concept of liquid democracy and, as such, allows for decisions to be made through a process of deliberation and delegated voting.",https://participedia.net/method/4981
4983,care community score card,"care community score card (csc) is a method of participatory governance developed by care, an international assistance and relief organization. the csc method focuses on improving a local government service or process. ",https://participedia.net/method/4983
4992,creative centre for community mobilisation's social mobilisation campaign model,,https://participedia.net/method/4992
4993,star circles (village forums) ,,https://participedia.net/method/4993
5016,photovoice,photovoice is an engagement and research process by which people – usually those with limited power - use video and/or photo images to capture aspects of their environment and experiences and share them with others.,https://participedia.net/method/5016
5035,citizen participation program (cpp),"a specific system of public participation used predominantly in the united states. cpps provide a top-layer of communication provide a stable, sustained forum for government bodies, community organizations, and residents, on issues of planning and development.",https://participedia.net/method/5035
5042,community based monitoring,"community- or citizen-based monitoring is a generic term for citizen oversight of public services. also known as participatory monitoring, cbm is ideally led by the local population and involves both oversight and reporting of service quality, efficiency, and efficacy.",https://participedia.net/method/5042
5043,citizens' relations management platforms,"a relatively new entry into the field of democratic innovation, citizens' relations management platforms are online hubs connecting people to other channels of citizen-government communication and public services.",https://participedia.net/method/5043
5057,neighbourhood management,"neighbourhood management is a methodology often used in low-income neighbourhoods, involving improvement and organization of the provision of services in a community as well as the maintenance and repair of infrastructure and conditions.",https://participedia.net/method/5057
5058,participatory urban planning,participatory urban planning directly engages neighbourhood residents in the process of land use planning. residents provide local knowledge and information to compliment the technical know-how of experts and officials.,https://participedia.net/method/5058
5077,civic journalism,civic or 'public' journalism refers to the integration of journalism and democracy; the intersection of reporting and deliberation. civic journalism reports news in a way that encourages and facilitates public deliberation on political and social issues.,https://participedia.net/method/5077
5078,citizen journalism,"citizen journalism is news collected, reported, and analyzed by the public for the public. citizen journalists are not typically affiliated with any single news organization and their work may be completely self-published and distributed. ",https://participedia.net/method/5078
5079,social innovation lab,"social innovation labs (otherwise known as design labs, change labs, civic experiments) offer a space for collaborative action on 'wicked' problems. ",https://participedia.net/method/5079
5082,public debate,the public debate originated in france but has since become a common method of public engagement and multi-stakeholder consultation required by some governments on large public works proposals. ,https://participedia.net/method/5082
5083,informal participation,"informal methods of participatory public engagement are those that occur as part of routine human interaction, outside of political institutions, and may involve dialogue, collective decision-making, and deliberation.",https://participedia.net/method/5083
5086,citizens' summit,"a large, deliberative event to gather feedback on a broad topic, citizens' summits involve several hundred stakeholders and various methods of recruitment to ensure that the participants are representative.",https://participedia.net/method/5086
5095,self-governance,"self-governance refers to the exercise of authority over oneself - whether that is at the individual, organization or national level - without outside interference.",https://participedia.net/method/5095
5097,citizens' initiative review,"generally speaking, a citizens' initiative review involves the evaluation of one or more ballot measures by a panel of randomly-selected, demographically-representative sample of citizens. ",https://participedia.net/method/5097
5098,mapping,"mapping involves visually representing community characteristics and resources in relation to geographical features and physical space, connecting to community values, histories, assets, and lived experiences.",https://participedia.net/method/5098
5149,microfinance,"micro-financing encompasses a broad category, with the common design of expanding access to financial services in under-serviced and disadvantaged communities, thereby fostering empowerment and development.",https://participedia.net/method/5149
5154,the lewis method of deep democracy,the lewis model of deep democracy is a five-step approach to dealing with conflict in either groups or between individuals. ,https://participedia.net/method/5154
5157,choicebook™ surveys,"choicebook is an online survey tool for consulting with the public on policy issues, primarily used by national governments to inform decision-making.",https://participedia.net/method/5157
5178,action-learning and planning (alp) meetings,"the action-learning and planning methodology focuses on transparency, accountability, and participation as it relates to the management of community projects and budgets. participants often focus on prioritizing for implementation the activities that address local concerns.",https://participedia.net/method/5178
5179,workshop,"workshops are generally an ad-hoc method, which involves collaborative planning and action-oriented training in order to solve relevant problems. a hands-on method, workshops often involve learning via role-play and experimentation.",https://participedia.net/method/5179
5180,have your say dialogue forums,dialogue forums allow community members to evaluate what the elected officials were doing well and share suggestions on how they could work to improve the lives of citizens. ,https://participedia.net/method/5180
5188,planning alternative tomorrows with hope (path),"planning alternative tomorrows with hope, or path, is a participatory planning process which places people at the center, allowing participants to develop a vision and a means to accomplish it via graphic facilitation of ideas.",https://participedia.net/method/5188
5208,helios ,"helios is an online voting platform where users can account for their vote having been recorded and tallied accurately, without compromising their anonymity and the security of the election. ",https://participedia.net/method/5208
5214,traditional governance systems,traditional governance systems approaches to governance are ones that are led by local indigenous knowledge in collaborative and participatory processes.,https://participedia.net/method/5214
5223,local-to-local (l2l) dialogues,local-to-local (l2l) dialogues are a participatory methodology which involve grassroots organizations establishing ongoing communication between decision-makers and women in order to promote their empowerment and inclusivity in setting community priorities.,https://participedia.net/method/5223
5229,people's policy,"developed in south australia by democracyco, the people’s policy is a citizen-led approach to deliberative policy development.",https://participedia.net/method/5229
5237,sustained dialogue,sustained dialogue is a technique that focuses on effecting change over a long period of time by transforming conflictual relationships.,https://participedia.net/method/5237
5288,experimentalist democracy,"""experimentalist democracy"" is a method of participatory governance described by john dewey and elizabeth anderson, in which citizens and public officials deliberate together in an iterative process to identify and address public problems.",https://participedia.net/method/5288
5289,community forestry,"community forestry is a method of participatory governance of forests, described by bina agarwal, elizabeth anderson, and several other scholars.",https://participedia.net/method/5289
5306,notice and request for public comment,"government and regulatory bodies often issue a ‘notice and request for public comment’ (nrpc) to solicit feedback on proposed regulations, laws, and amendments. nrpcs are predominantly used by government departments and agencies as well as public oversight or regulatory bodies. ",https://participedia.net/method/5306
5307,facebook live,"facebook live is a live video streaming feature on the social media platform facebook. it enables any facebook user, via their individual profile or business page, to broadcast live to followers.",https://participedia.net/method/5307
5308,twitter chat," a twitter chat is an online conversation held on twitter, focusing on a topic and linked together through the use of a specific hashtag which enables people to follow what is being said and join in.",https://participedia.net/method/5308
5309,roundtable discussion,"roundtable discussions are small group, often closed, deliberative techniques where ideas are equally exchanged by participants on a given topic. test",https://participedia.net/method/5309
5311,expert advisory panel,expert advisory panels are a group of appointed experts who typically provide technical advice and recommendations based on their expert knowledge on specific issues directly to policymakers.,https://participedia.net/method/5311
5312,town hall,"a town hall involves community members convening in order to discuss relevant concerns with decision-makers or government officials, allowing them to ask questions of their representatives as well as be consulted on their opinions.",https://participedia.net/method/5312
5361,interactive classroom activities,,https://participedia.net/method/5361
5363,carticipe/debatomap,"carticipe  - or debatomap for non-french speakers - is a participatory mapping tool, designed by  urban sociologists and geographers to promote citizen debates and consultation on a city or territory. ",https://participedia.net/method/5363
5365,engagement hq (bang the table),engagement hq is a digital public engagement platform developed by bang-the-table. the platform allows users to hold online co-production and citizen engagement initiatives using tools like collaborative mapping and decision making.  ,https://participedia.net/method/5365
5366,involved survey,"involved is a subscription-based micro-polling software for government that allows representatives to send out single question surveys through their mailing list, social media and their app.",https://participedia.net/method/5366
5367,wisdom council process ,"the wisdom council process is a method designed to creatively solve sensitive problems and strengthen community's self-organization and sense of responsibility in an inexpensive, understandable, and quick way.",https://participedia.net/method/5367
5368,co-creation,"the co-creation methodology enables active participation by citizens as designers and implementors through the self-organizing process of democratic decision-making, ideally including those who have been traditionally excluded. ",https://participedia.net/method/5368
5369,deep listening circles,"the deep listening circles process is designed to allow socially-vulnerable individuals to share their stories in a safe, inclusive environment.  ",https://participedia.net/method/5369
5370,venezuelan communal councils,communal councils were institutionalized by the venezuelan government to provide citizens with a horizontal channel of communication with the state and to devolve power over community-level decision-making to participatory and democratically-elected neighbourhood assemblies.,https://participedia.net/method/5370
5372,pwan court observation training,,https://participedia.net/method/5372
5397,community development associations,community development associations or 'corporations' are voluntary long-term standing bodies who assist in the upkeep and development of residential areas. most cdas operate in communities with limited resources or access to public services. ,https://participedia.net/method/5397
5402,panchayat raj,the panchayat raj is a system of local self-government for rural areas in india for the purpose of preparation and implementation of plans for economic development and social justice in rural areas. ,https://participedia.net/method/5402
5408,schools of participation,"schools of participation are time-limited programmes of dialogue to action typically hosted by local organizations in areas of high inequality, urban poverty, and social exclusion. the schools to offer inclusive spaces for community dialogue, capacity building, and action.",https://participedia.net/method/5408
5410,sms (text messaging),"the use of sms (text messaging) for public feedback has increased with the growing number of mobile phone users. depending on the purpose of the wider initiative, sms systems can be used for everything from simple voting to long-form q&a or issue reporting.",https://participedia.net/method/5410
5412,world wide views,the world wide views methodology was created by an alliance of public and private entities convened by the danish board of technology to conduct a global citizen consultation on global warming in 2009. the method has been used twice more since then.,https://participedia.net/method/5412
5413,finnish citizen's initiative,"the finnish citizens’ initiative was introduced in 2012 to increase participatory democracy on the national level. when 50,000 citizens eligible to vote express their support to a certain initiative, the finnish parliament is obliged to process the initiative.",https://participedia.net/method/5413
5415,kerala panchayati raj planning & budgeting,the four phase annual planning and budgeting cycle was introduced into state governance in 1996. including all levels of government—from the citizens to the municipal officials—the cycle allows increased participation by local actors in the development of their lands. ,https://participedia.net/method/5415
5419,gram sabha,the gram sabha is a deliberative assembly that is required to take place in rural villages by the indian constitution.,https://participedia.net/method/5419
5424,the mary robinson foundation approach to climate justice,"the mary robinson foundation for climate justice has a unique way of working guided by principles of climate justice. the method contains three parts: thought leadership, bridging, and convening.  ",https://participedia.net/method/5424
5425,invitations,organizing meetings can be difficult when the issues being discussed are comparably complex. it is important to get the right people involved in the discussion from the start using a properly crafted invitation. ,https://participedia.net/method/5425
5426,ladysmith feminist data toolkit,"this method was developed by ladysmith ventures to help international development organizations collect, analyze, and take action on gender data. this method focuses on 'thick' data. ",https://participedia.net/method/5426
5427,mary robinson foundation principles of climate justice,"the principles of climate justice are a guiding philosophy, developed by the mary robinson foundations to ensure public engagement around climate change safeguards human rights and ends in an equitable distribution of costs and benefits.",https://participedia.net/method/5427
5433,panel discussion ,"a panel discussion involves a group of people discussing a topic in front of an audience. panels are usually interactive, asking, discussing, debating or responding to questions from audience members. panels are typically moderated but are less formal than a debate. ",https://participedia.net/method/5433
5450,national public policy conferences (brazil),national public policy conferences are a participatory methodology involving deliberation which is used for citizens to engage in formulating public policy at the state level in brazil.,https://participedia.net/method/5450
5451,open access,"open access is a publishing and distribution model that makes scholarly research literature—much of which is funded by taxpayers around the world—freely available to the public online, without restrictions.",https://participedia.net/method/5451
5459,people's lobby,"interest group organizational tactic for prominent legislative and administrative policy-making due to ""insistent participation of non-partisan organizations""[1], and membership-driven organization[2]",https://participedia.net/method/5459
5507,sortition,"sortition is the selection of candidates by lot, and was used in ancient athenian democracy. when selecting participants for citizens' assemblies, the random selection is followed by stratification of candidates according to demographics like age, gender, location, and education.",https://participedia.net/method/5507
5509,"student government in primary, middle, and secondary schools","student government — sometimes called ""student council"" or ""youth council"" — is a form of experiential civic education for students in primary, middle, and secondary schools.",https://participedia.net/method/5509
5511,getvokl: group video conversations,getvokl is a social media or 'social television' platform that allows influencers and community leaders to engage with audiences via video and chatbox with their audience. getvokl conversations are streamed live across platforms.,https://participedia.net/method/5511
5594,"the tuscany regional participation policy, italy",the tuscany regional participation policy (trpp) is an innovative tool which creates a legal framework to institutionalize public participation and consultation into regional and local decision-making.,https://participedia.net/method/5594
5638,lattice organization,"an decentralized management system where workers are largely self-directed, able to move laterally through the organization to gain knowledge and experience in various roles.",https://participedia.net/method/5638
5642,participatory guarantee systems,"participatory guarantee systems (pgs) are alternative certification schemes, built on trust and social networks and intended for local markets. in contrast to third party export-oriented certification schemes, farmers are directly involved in the design of the system.",https://participedia.net/method/5642
5644,solutions journalism,solutions journalism casts a spotlight on the ways that people respond to conflict. it is a way for journalists and journalism to paint a more complete picture of the world.,https://participedia.net/method/5644
5646,local exchange trading systems (lets),"local exchange trading systems are an alternative form of economic exchange: locally initiated, grounded in democratic principles, and based on an independent currency.",https://participedia.net/method/5646
5648,farmers advocacy consultation tool (fact),"a collaborative approach to the development of organizational policies and position papers through consultation with members, stakeholders, and experts. ",https://participedia.net/method/5648
5739,community-owned enterprise,"the community-owned enterprise model increases community participation in local planning and development. types of coes include cooperatives, credit unions, land trusts, and limited stock ownership enterprises.",https://participedia.net/method/5739
5746,community places' community planning toolkit,a toolkit to help practitioners plan and evaluate engagement events; develop and monitor an outcomes based approach; and build and strengthen partnership working and achieve greater alignment.,https://participedia.net/method/5746
5754,kenyan farmer groups,"farmer groups were developed by the kenyan government to share new technologies with farmers, to establish common goals and agricultural strategies, and to encourage interaction and sharing of knowledge, resources, and experiences.",https://participedia.net/method/5754
5764,social auditing,"social auditing, also known as ‘civic auditing’,  involves the monitoring and evaluation of policy and programs by members of the public.",https://participedia.net/method/5764
5768,evolutionary stakeholder discovery,evolutionary stakeholder discovery is a recruitment technique using multiple waves of invitation and creating optimal criteria that the participating stakeholders may represent. ,https://participedia.net/method/5768
5769,future search,"future search brings people from all walks of life into the same conversation – those with authority, resources, expertise, information and need. people tell stories about their past, present and desired future, discovering common ground and then making concrete action plans.",https://participedia.net/method/5769
5805,"queremosdatos.co (""we want data"") platform","queremosdatos.co (""we want data"") is a platform that works as an intermediary for citizens to request information from colombian public entities.",https://participedia.net/method/5805
5810,open government directive (usa),,https://participedia.net/method/5810
5812,community scorecards,"community scorecards (csc), are a tool used to monitor and evaluate the performance of services, projects, and even government administrative units by the communities themselves. ",https://participedia.net/method/5812
5827,gamification ,"gamification has traditionally been used by corporations as a marketing tool to attract customers, but it is increasingly being used by government and non-governmental organizations to engage citizens and increase participation in public decision-making.",https://participedia.net/method/5827
5828,"citizen integration platform (pic), costa rica",costa rica's citizen integration platform uses a three step method of engagement including online and offline components. the process begins with idea sharing and moves to project co-creation and implementation. ,https://participedia.net/method/5828
5993,civiclab: collaboration and advocacy for social change,"civiclab is a methodology that helps to define advocacy objectives from the plurality, as well as to create networks of interdisciplinary collaboration to achieve collaboratively-set goals.",https://participedia.net/method/5993
5998,double diamond design process,"the 'double diamond' process was created by the uk's design council and is divided into four phases: discover, define, develop, and deliver. ",https://participedia.net/method/5998
6000,ontario public and patient engagement evaluation tool (ppeet) ,"the ppeet is comprised of three surveys targeting different groups for evaluation: participants (citizens, patients and family members),  engagement implementers (e.g. project leads, staff members), and management and organization (e.g. executive team members, board members). ",https://participedia.net/method/6000
6045,prototyping,"prototyping involves the use of design sketches, models, or mock-ups to collect feedback from the intended users of the end product. prototyping is often used during the design process to better align new services, policies, or public plans with citizen needs.",https://participedia.net/method/6045
6046,solucracy,solucracy is an open source method to stimulate a dynamic of collaboration on territories taking care of the social fabric and and turning the needs of the inhabitants into solutions,https://participedia.net/method/6046
6048,spilno,"spilno is a digital participation platform is opened for public online decision that combines wide communication opportunities of social networks with potential of e-democracy tools and built on principles of openness and transparency.
",https://participedia.net/method/6048
6054,e-democracia,"the e-democracia portal was set up in 2009 to make the national legislature more transparent, to improve citizens’ understanding of the legislative process, and to provide a new channel for individual citizens to interact with congressional representatives. ",https://participedia.net/method/6054
6056,parlement & citoyens,"an online platform that allows citizens to participate in legislative consultations, submit petitions, and access information on the legislative process. the google hangouts integration allows a randomly selected group of users to chat with mps and other platform users. ",https://participedia.net/method/6056
6062,rahvaalgatus.ee,"an online platform for submitting legislative proposals to the estonian government. participants can draft, debate, and vote on proposals. those that gain 1,000 votes are sent to parliament for discussion and users can view the bill's progress on rahvaalgatus.ee site.",https://participedia.net/method/6062
6066,x.piratar.is,"an online participation platform developed by the icelandic pirate party. every policy, once written, must be submitted to x.piratar.is for debate and voting by party members. the platform also hosts the party’s internal online elections.",https://participedia.net/method/6066
6067,discourse online discussion platform,"discourse is an online, open source discussion platform built to facilitate self-governance, including a flagging system to control trolls and spammers, the awarding of badges for positive interaction, and continual education on the universal rules of civilized discourse.",https://participedia.net/method/6067
6070,participa podemos,"participa podemos is an online participatory platform built using consul open-source software, based on decide madrid. the site is the podemos party's primary engagement tool for setting up discussion ‘circles’ and making, discussing, and voting on citizen initiatives. ",https://participedia.net/method/6070
6071,multi-body sortition,"a theoretical, multi-body sortition-based system of democratic governance forwarded by political scientist terrill bouricius that can be integrated into an existing system or form the basis of a fundamental reform such as replacing one or both elected chambers of a legislature.",https://participedia.net/method/6071
6073,225stopcorruption,225stopcorruption is a web platform and application that allows citizens in côte d'ivoire to report cases of corruption. the digital participation tool was developed by the ngo code for ci (code for côte d'ivoire).,https://participedia.net/method/6073
6082,placemaking,"placemaking brings everyday people together in public spaces, through creative and interactive means. these interventions, temporary or sustained, may facilitate new social networks and the sharing of knowledge while helping people reclaim their right to the city.  ",https://participedia.net/method/6082
6092,ethelo,an online engagement platform and decision making software used by a number of public and private organizations to source real-time feedback in iterative processes that harness the power of collective wisdom for governance and group decisions.,https://participedia.net/method/6092
6095,participatory grantmaking,participatory grantmaking is a kind of participatory philanthropy that narrows the focus to decision-making. participatory grantmaking distinguishes itself by moving decisions about money—and therefore power—to the people most affected by the issues donors are trying to address. ,https://participedia.net/method/6095
6096,community philanthropy ,"community philanthropy is a form of participatory grantmaking that focuses on bottom-up solutions like developing capacity for long-term leadership, relationships, and knowledge; and building trust and social capital through community governance and transparent funding decisions.",https://participedia.net/method/6096
6097,participatory school design,an emerging model in which teachers and learners collaboratively deliberate over the form and content of educational practice and establish day-to-day school routines. the model is driven by the twin concerns of student engagement in school and citizen engagement in governance.,https://participedia.net/method/6097
6098,speakup austin! ,"a social ideation and crowdsourcing platform created in 2011 to solicit ideas for improving the city. the platform allows residents to participate in ongoing public engagements, access documentation on past engagements, and post feedback or suggestions in the open idea forum.",https://participedia.net/method/6098
6136,student journalism,"journalism-related activities engage students in community issues and increase civic participation rates after graduation. other students benefit from observing and using their peers’ work, thus coming to understand and appreciate the fundamental role of journalism in democracy.",https://participedia.net/method/6136
6137,theatre for development (tfd) ,"tfd (or t4d) is a type of outdoor pedagogy which uses open space to engage people at their level of local and indigenous knowledge. tfd is often used to teach concepts and values that are otherwise difficult to communicate using traditional, western classroom pedagogies.",https://participedia.net/method/6137
6140,stanford online deliberation platform,"an experimental, web-based platform that uses an automated moderator to facilitate the online use of the deliberative polling methodology. the moderator encourages the consideration of multiple arguments and helps to maintain civility, equitable participation, and collaboration. ",https://participedia.net/method/6140
6142,public sector reform,"encompasses a variety of approaches to changing public sector organizations to improve their work. structural changes may include merging or splitting psos. changes to process may include redesigning systems, setting quality standards, and focusing on capacity-building.",https://participedia.net/method/6142
6143,community outreach,a broad term referring to the activities undertaken by an organization to connect its ideas or practices to the public by directly delivering services or programs and partnering with the community members themselves. ,https://participedia.net/method/6143
6144,change.org,"an online petition platform that allows people and organizations from around the world to start a petition, gather support and signatures, promote their cause through media and offline channels, and collect feedback and response from decision makers. ",https://participedia.net/method/6144
6206,activatica.org,"activatica.org is an online resource for civic activists in russia. its content is separated into three sections: problems, actions, and posts. the website allows activists to report issues that require redress, to find and plan possible actions, and to post their own content.",https://participedia.net/method/6206
6212,"re-entering citizens civics education act, illinois",the act makes illinois the first state to require prisons to offer civics education classes that will be taught by incarcerated peer educators who have been trained by nonpartisan civics organizations. the curriculum will cover voting and how government works more generally.,https://participedia.net/method/6212
6227,"the vorarlberg bürgerrat model, aka citizens' councils ","the vorarlberg bürgerrat model, aka citizens' councils, was included in oecd's report on innovative citizen participation. based on jim rough's wisdom council process, it addresses community issues in a relatively brief and inexpensive manner by facilitated creative exploration.",https://participedia.net/method/6227
6244,letter to a friend,letter to a friend is a narrative method of sharing ideas about the future.,https://participedia.net/method/6244
6256,interviews and polyphonic narration,"polyphonic narration is inspired by the life story method of ethnographic investigation. interviews are collected and a narrative is built by themes, until new aspects emerge. the name was created by marianella sclavi of active listening.",https://participedia.net/method/6256
6314,"ayalkootam or neighborhood groups of the kudumbashree mission in kerala, india","ayalkootam, or the neighborhood groups that form the basic unit of a three-tiered women’s community network in kerala, india, allow participants to deliberate on the activities of the government's participatory “poverty eradication and women empowerment” kudumbashree mission.",https://participedia.net/method/6314
6319,grama sabhas in kerala,gram (or grama) sabhas are constitutionally mandated deliberative assemblies in indian villages as part of the rural self-government system known as panchayat raj.,https://participedia.net/method/6319
6340,network accelerator method for action planning and building momentum,"this method involves bringing representative stakeholders from the whole system / community / agencies involved in a topic to map the issues involved, prioritise areas for action using dot voting, then move into topic planning groups, followed up with action learning circles.",https://participedia.net/method/6340
6410,body mapping,body mapping uses artistic methods to create a life-size image that vividly and clearly represents the emotional and physical effect of a specific event on a person’s body. ,https://participedia.net/method/6410
6411,river of life,"river of life is an artistic engagement method that invites participants to illustrate details about a specific, real-life journey or experience over time using the visual metaphor of a river. ",https://participedia.net/method/6411
6426,innovation for policy process (i4policy v3.1),i4policy is an iterative policy-making process that has been implemented nationally in more than a dozen countries. i4policy also establishes an ontology of democratic innovations.,https://participedia.net/method/6426
6452,"text, talk, engage","a method and service developed by the us-based nonpartisan organization public agenda. participants gather and receive polls and discussion prompts via text message. possible functions are to inform public policy, stimulate volunteerism or organize new initiatives. ",https://participedia.net/method/6452
6460,covid-19 health dashboard,"in canada, local governments use this online mapping tool to identify people who are particularly at risk for covid-19 such as the over 70s and those with underlying chronic health conditions.",https://participedia.net/method/6460
6478,deliberative townhalls,"deliberative townhalls add four key design features to the traditional town hall meeting: 1) recruiting a representative sample of constituents, 2) neutral, independent third-party moderation, 3) focus on a single  issue, &  4)  non-partisan background information in advance. ",https://participedia.net/method/6478
6507,decision-focused public engagement table (dpet),"dpet was developed between 2005 and 2009, when the us centers for disease control and prevention (cdc) and its partners ran nine public engagement projects on influenza vaccine priorities, pandemic planning, and other issues. the model is distinctive in its inclusion of citizens-at-large and key stakeholders.",https://participedia.net/method/6507
6565,communityrule,"many communities adopt default governance practices that rely on the unchecked authority of founders, admins, or moderators, lacking even basic features of small-scale democracy. communityrule helps communities establish appropriate norms for decision-making, stewardship, and culture.",https://participedia.net/method/6565
6569,parevo: a free web-assisted participatory scenario planning process,"parevo is a collaborative means of developing alternative past histories or futures. storylines have a tree  structure - some die out, some survive, some of those grow additional branches . participation is structured but anonymous. storyline content & participation data can be analysed",https://participedia.net/method/6569
6579,participatory technology assessment,"the participatory technology assessment method involves three the phases of problem framing, ecast deliberation, and results integration, with the overarching aim of including more diverse perspectives in scientific policy decision-making processes.",https://participedia.net/method/6579
6589,dialogue to change,a community engagement method to advance deliberative and inclusive democracy. ,https://participedia.net/method/6589
6594,vizzata: online research tool,"an online deliberation tool, vizzata aims to offer a simple and accessible tool for gaining access to public opinion, and encouraging critical thinking among users.",https://participedia.net/method/6594
6661,up & go - a platform for fair work and liveable wages,"up & go is an online platform which brings together several cooperatively owned cleaning businesses for fair work conditions and liveable wages in a sector usually characterized by informal, precarious, and low-paid work. it is a sharing economy platform owned by its workers. ",https://participedia.net/method/6661
6741,capacity building workshop,"capacity building workshops are discussion groups, similar to focus groups and participatory scenario building workshops. they developed out of the basic focus group.",https://participedia.net/method/6741
6748,participatory / collaborative modelling (pm),"pm is a purposeful learning process that harnesses the knowledge of stakeholders to create formalised and shared representations of complex reality. participants use modeling practices to collectively describe a problem, analyse solutions and trade-offs and to make decisions.",https://participedia.net/method/6748
6762,participatory development planning,participatory development planning centers around ensuring that local people are involved in decisions around development and supports development led by local people.,https://participedia.net/method/6762
6771,participatory impact investing,"participatory impact investing is an approach to financial investment that emphasizes the social or environmental impact of projects invested in, as well as the meaningful participation and voice of the communities involved.",https://participedia.net/method/6771
6785,ripple effect mapping,"rem enables communities to visually document and assess ""broad or deep changes in group, organization, or community"" after ""in-depth interventions or collaborations."" [1] ",https://participedia.net/method/6785
6836,spark microgrants,"spark microgrants provide funding for community-driven development. the spark approach is based on six key phases: community building, goal setting, proposal development, technical advisor review, implementation, and future envisioning.",https://participedia.net/method/6836
6886,planning for real®,"planning for real aims to activate a participatory urban planning process that involves residents, administrations and public bodies, and businesses. the typical and most original element of this method is the presence of the model that reproduces the urban context.",https://participedia.net/method/6886
6888,appreciative inquiry,"the appreciative inquiry is a strength-based approach which aims to produce prospects for change to a given situation. solutions are developed to a specific existing problem, while leaving out analysis of the negative aspects.",https://participedia.net/method/6888
7083,action research,action research is a collaborative and participative orientation toward enquiry that links action and ideas with the goal of promoting human flourishing and social change.,https://participedia.net/method/7083
7167,"portal dos conselhos-web portal for municipal policy councils in curitiba, brazil","portal dos conselhos is a web portal that makes available information about all municipal policy and administrative councils. this includes when and where meetings take place, minutes of the meetings, who the councillors are and how to get in touch.",https://participedia.net/method/7167
7172,future design,"future design, a new movement among japanese researchers, asks the following question: what types of social systems are necessary if we are to leave future generations sustainable natural environments and societies? one such method is using an imaginary future generation.",https://participedia.net/method/7172
7181,community questions guide for engaging citizens,community questions is designed to help community leader(s) take steps to create spaces where citizens can tackle pressing community concerns.,https://participedia.net/method/7181
7285,pirate care,an online tool for supporting and activating collective processes of learning from practices of self-organisation and the commoning of tools and technologies.,https://participedia.net/method/7285
7385,stemwijzer,dutch voting advice application. ,https://participedia.net/method/7385
7387,vtaiwan,"vtaiwan is an open consultation process, consisting of online and in-person discussions, which brings together experts, government officials, stakeholders, and citizens to create consensus and recommendations for national legislation. ",https://participedia.net/method/7387
7413,community driven development,"community-driven development (cdd) empowers participating citizens and communities to control the development process, resources, and decision-making to address their self-identified needs. the community typically plans and builds a project, going on to monitor its progress.",https://participedia.net/method/7413
7563,deep canvassing,deep canvassing uses long empathic conversations to help shift someone's beliefs. canvassers use this method to engage voters in a conversation and get them to a mutual understanding by providing alternative perspectives.,https://participedia.net/method/7563
7571,electric vote,electric vote is an open source platform for democratic decision-making based on the principles of direct and representative democracy. users can either vote directly in polls or flexibly cast their votes to other users who best represent their opinions.,https://participedia.net/method/7571
7658,vouliwatch,"vouliwatch.gr is a collaborative online platform aimed at bridging the divide between citizens and greek representatives. it of­fers greek cit­i­zens the pos­si­bil­ity to publicly ask ques­tions to greek mp’s and mep’s, while also crowd­sourc­ing citizen data for legislation.",https://participedia.net/method/7658
7659,askthem.io: open-source online platform to connect citizens and representatives,a project of the participatory politics foundation—a non-profit organization with a mission to increase civic engagement—askthem.io is an online open-source platform for question-and-answer with u.s. public figures and any verified twitter accounts.,https://participedia.net/method/7659
7662,opengovernment.org test,"opengovernment.org is ppf’s open-source version of opencongress for government at any level, initially launched in 2011, to increase civic engagement and government transparency.",https://participedia.net/method/7662
7669,inspired,"relying on evidence-based policy-making integrated support programme for inclusive reform and democratic dialogue (inspired) aims to promote transparency and accountability by guiding policy dialogue through three phases: collective assessment, consensus-building, and monitoring.",https://participedia.net/method/7669
7673,hierarchical card sorting (hcs),"a simple card-sorting tool for qualitative research and inquiry, which can also be useful for planning and evaluation. a hcs can help make people’s informal and tacit knowledge more explicit and publicly available, contestable and usable.",https://participedia.net/method/7673
7708,seattle democracy vouchers program,"every resident gets 4 ""democracy vouchers,"" each worth $25. residents can give vouchers to local candidates they support. candidates redeem them with the government for campaign funds. this diversifies donors, lets more candidates run, and boost engagement and turnout.",https://participedia.net/method/7708
7755,palava hut system,“palava” is an english-based creole word that translates to “problem” or “issue.” liberia's palava hut system offers a reconciliatory space for healing through community-based interactions in the wake of conflict.,https://participedia.net/method/7755
7763,truth and reconciliation commissions (trcs),truth and reconciliation commissions are led by state and non-state actors involved in implementing non-violent constructive dialogue between victims and perpetrators of human rights violations and violence to initiate and achieve healing and reconciliation. ,https://participedia.net/method/7763
7764,insights-consulting process,"bitte  oben ""diesen eintrag in der originalsprache anzeigen"" klicken!",https://participedia.net/method/7764
7765,feedback frames for prioritizing options (idea rating / score-voting),"an efficient, reliable, and flexible technique for rating ideas, with instant results. this simple analog tool uses secret score-voting to recognize levels of agreement and avoid traditional voting problems such as the bandwagon effect, choice overload and vote-splitting.",https://participedia.net/method/7765
